날짜,시도지역코드,발생건수(건)
20151018,26,4336
20151018,27,2875
20151018,28,4675
20151018,29,2457
20151018,30,3760
20151018,31,2446
20151018,41,21535
20151018,42,1708
20151018,43,3148
20151018,44,4350
20151018,45,3268
20151018,46,4109
20151018,47,3282
20151018,48,4469
20151018,49,1770
20151018,99,77245
20151019,11,99144
20151019,26,39128
20151019,27,26924
20151019,28,30344
20151019,29,15747
20151019,30,18509
20151019,31,15051
20151019,41,139593
20151019,42,13975
20151019,43,16440
20151019,44,26351
20151019,45,21626
20151019,46,19358
20151019,47,27825
20151019,48,38330
20151019,49,6826
20151019,99,555284
20151020,11,67052
20151020,26,27386
20151020,27,18647
20151020,28,20834
20151020,29,10976
20151020,30,12750
20151020,31,10277
20151020,41,94983
20151020,42,9738
20151020,43,11467
20151020,44,18151
20151020,45,15059
20151020,46,14219
20151020,47,19242
20151020,48,26277
20151020,49,5080
20151020,99,382225
20151021,11,64845
20151021,26,26054
20151021,27,17656
20151021,28,19983
20151021,29,10376
20151021,30,12468
20151021,31,9900
20151021,41,90495
20151021,42,9332
20151021,43,11188
20151021,44,17399
20151021,45,14212
20151021,46,13515
20151021,47,18154
20151021,48,25078
20151021,49,4825
20151021,99,365579
20151022,11,67548
20151022,26,27060
20151022,27,18545
20151022,28,21302
20151022,29,11103
20151022,30,13080
20151022,31,10114
20151022,41,96376
20151022,42,9739
20151022,43,11636
20151022,44,18458
20151022,45,14784
20151022,46,13836
20151022,47,19344
20151022,48,26045
20151022,49,4862
20151022,99,383925
20151023,11,75581
20151023,26,28609
20151023,27,19841
20151023,28,22971
20151023,29,11745
20151023,30,13795
20151023,31,10993
20151023,41,103944
20151023,42,10813
20151023,43,12629
20151023,44,19010
20151023,45,15919
20151023,46,14175
20151023,47,19894
20151023,48,27594
20151023,49,4831
20151023,99,412460
20151024,11,61485
20151024,26,24389
20151024,27,17254
20151024,28,19674
20151024,29,10198
20151024,30,12151
20151024,31,9515
20151024,41,89580
20151024,42,8622
20151024,43,10758
20151024,44,16287
20151024,45,12916
20151024,46,12899
20151024,47,16454
20151024,48,23575
20151024,49,4194
20151024,99,350051
20151025,11,7983
20151025,26,3641
20151025,27,2696
20151025,28,3993
20151025,29,2466
20151025,30,3821
20151025,31,2519
20151025,41,20130
20151025,42,1648
20151025,43,3008
20151025,44,4222
20151025,45,3264
20151025,46,3974
20151025,47,3175
20151025,48,3730
20151025,49,1796
20151025,99,72085
20151026,11,102547
20151026,26,40758
20151026,27,27229
20151026,28,31919
20151026,29,15932
20151026,30,19092
20151026,31,15879
20151026,41,142067
20151026,42,14466
20151026,43,17416
20151026,44,26959
20151026,45,22840
20151026,46,19969
20151026,47,28281
20151026,48,39551
20151026,49,7004
20151026,99,572051
20151027,11,68967
20151027,26,26520
20151027,27,18412
20151027,28,22459
20151027,29,11178
20151027,30,12779
20151027,31,10677
20151027,41,99169
20151027,42,10618
20151027,43,12438
20151027,44,19053
20151027,45,15689
20151027,46,15368
20151027,47,20111
20151027,48,26360
20151027,49,5257
20151027,99,395150
20151028,11,70811
20151028,26,28112
20151028,27,19084
20151028,28,22429
20151028,29,11144
20151028,30,13471
20151028,31,11086
20151028,41,99524
20151028,42,9939
20151028,43,12000
20151028,44,18564
20151028,45,15753
20151028,46,14172
20151028,47,19649
20151028,48,26727
20151028,49,5054
20151028,99,397610
20151029,11,75060
20151029,26,29562
20151029,27,20296
20151029,28,23945
20151029,29,11733
20151029,30,14489
20151029,31,11490
20151029,41,106611
20151029,42,10595
20151029,43,12677
20151029,44,20202
20151029,45,16843
20151029,46,15307
20151029,47,21010
20151029,48,28384
20151029,49,5371
20151029,99,423701
20151030,11,85100
20151030,26,32398
20151030,27,21894
20151030,28,25812
20151030,29,12678
20151030,30,15042
20151030,31,12268
20151030,41,116074
20151030,42,11919
20151030,43,14004
20151030,44,21117
20151030,45,18115
20151030,46,16010
20151030,47,22703
20151030,48,30477
20151030,49,5478
20151030,99,461174
20151031,11,72800
20151031,26,27983
20151031,27,20074
20151031,28,23491
20151031,29,11918
20151031,30,14320
20151031,31,11255
20151031,41,106356
20151031,42,9947
20151031,43,12530
20151031,44,18400
20151031,45,15089
20151031,46,14353
20151031,47,19250
20151031,48,26498
20151031,49,4700
20151031,99,409051
20151101,11,10170
20151101,26,4943
20151101,27,3113
20151101,28,5901
20151101,29,2833
20151101,30,4189
20151101,31,2896
20151101,41,24969
20151101,42,1867
20151101,43,3618
20151101,44,4816
20151101,45,3710
20151101,46,4626
20151101,47,3717
20151101,48,4575
20151101,49,1987
20151101,99,87956
20151102,11,116121
20151102,26,43543
20151102,27,30034
20151102,28,36357
20151102,29,17328
20151102,30,20775
20151102,31,17249
20151102,41,160874
20151102,42,16467
20151102,43,18904
20151102,44,30047
20151102,45,25585
20151102,46,22285
20151102,47,31078
20151102,48,42392
20151102,49,7640
20151102,99,636843
20151103,11,76714
20151103,26,29777
20151103,27,20452
20151103,28,24472
20151103,29,12089
20151103,30,14489
20151103,31,11729
20151103,41,107759
20151103,42,11022
20151103,43,12982
20151103,44,20439
20151103,45,17034
20151103,46,15897
20151103,47,21213
20151103,48,28781
20151103,49,5365
20151103,99,430325
20151104,11,74029
20151104,26,28495
20151104,27,19432
20151104,28,23312
20151104,29,11345
20151104,30,13814
20151104,31,11029
20151104,41,103028
20151104,42,10427
20151104,43,12500
20151104,44,19152
20151104,45,16074
20151104,46,14507
20151104,47,19830
20151104,48,26580
20151104,49,5164
20151104,99,408825
20151105,11,76755
20151105,26,28611
20151105,27,20674
20151105,28,24807
20151105,29,12196
20151105,30,14629
20151105,31,11231
20151105,41,109322
20151105,42,10532
20151105,43,12649
20151105,44,20479
20151105,45,17130
20151105,46,15362
20151105,47,20468
20151105,48,27887
20151105,49,5322
20151105,99,428158
20151106,11,82849
20151106,26,30876
20151106,27,21504
20151106,28,25660
20151106,29,11911
20151106,30,15089
20151106,31,11841
20151106,41,113301
20151106,42,11503
20151106,43,13569
20151106,44,21595
20151106,45,17933
20151106,46,15420
20151106,47,21219
20151106,48,29294
20151106,49,5114
20151106,99,448784
20151107,11,67500
20151107,26,25605
20151107,27,19048
20151107,28,21431
20151107,29,11332
20151107,30,13341
20151107,31,10412
20151107,41,97649
20151107,42,9047
20151107,43,11340
20151107,44,17617
20151107,45,14505
20151107,46,14108
20151107,47,18762
20151107,48,25282
20151107,49,4457
20151107,99,381543
20151108,11,8453
20151108,26,3656
20151108,27,2760
20151108,28,4347
20151108,29,2603
20151108,30,3943
20151108,31,2625
20151108,41,21683
20151108,42,1489
20151108,43,3206
20151108,44,4530
20151108,45,3306
20151108,46,4063
20151108,47,3262
20151108,48,3963
20151108,49,1622
20151108,99,75526
20151109,11,107105
20151109,26,38923
20151109,27,27695
20151109,28,33583
20151109,29,14700
20151109,30,19312
20151109,31,15320
20151109,41,149675
20151109,42,14494
20151109,43,17261
20151109,44,28341
20151109,45,22674
20151109,46,20644
20151109,47,28539
20151109,48,38673
20151109,49,6752
20151109,99,583847
20151110,11,73007
20151110,26,26965
20151110,27,19186
20151110,28,23189
20151110,29,10964
20151110,30,13360
20151110,31,10281
20151110,41,102492
20151110,42,9783
20151110,43,11891
20151110,44,19009
20151110,45,15579
20151110,46,14779
20151110,47,19141
20151110,48,25869
20151110,49,4933
20151110,99,400524
20151111,11,71168
20151111,26,25560
20151111,27,18014
20151111,28,22113
20151111,29,10191
20151111,30,12866
20151111,31,10146
20151111,41,96038
20151111,42,8780
20151111,43,11278
20151111,44,17892
20151111,45,14478
20151111,46,13677
20151111,47,18103
20151111,48,24876
20151111,49,4727
20151111,99,380000
20151112,11,73007
20151112,26,27015
20151112,27,18935
20151112,28,22823
20151112,29,10788
20151112,30,13459
20151112,31,10675
20151112,41,103111
20151112,42,9660
20151112,43,11799
20151112,44,19205
20151112,45,15647
20151112,46,14510
20151112,47,19603
20151112,48,26936
20151112,49,4826
20151112,99,402098
20151113,11,75097
20151113,26,26228
20151113,27,18438
20151113,28,22838
20151113,29,10671
20151113,30,12945
20151113,31,9769
20151113,41,102974
20151113,42,10076
20151113,43,11699
20151113,44,18956
20151113,45,16194
20151113,46,14904
20151113,47,19143
20151113,48,25852
20151113,49,4822
20151113,99,400714
20151114,11,67554
20151114,26,25066
20151114,27,18778
20151114,28,21750
20151114,29,10614
20151114,30,13271
20151114,31,10326
20151114,41,98342
20151114,42,8400
20151114,43,10934
20151114,44,17728
20151114,45,13179
20151114,46,13288
20151114,47,17387
20151114,48,24849
20151114,49,4566
20151114,99,376124
20151115,11,8839
20151115,26,3914
20151115,27,2680
20151115,28,4861
20151115,29,2136
20151115,30,3570
20151115,31,2373
20151115,41,21547
20151115,42,1606
20151115,43,3011
20151115,44,4117
20151115,45,3104
20151115,46,3722
20151115,47,3097
20151115,48,3978
20151115,49,1476
20151115,99,74047
20151116,11,101920
20151116,26,36376
20151116,27,25292
20151116,28,30946
20151116,29,13750
20151116,30,17289
20151116,31,13874
20151116,41,140336
20151116,42,13204
20151116,43,15455
20151116,44,24879
20151116,45,20262
20151116,46,18555
20151116,47,25873
20151116,48,35474
20151116,49,6438
20151116,99,540034
20151117,11,72165
20151117,26,26278
20151117,27,19243
20151117,28,22742
20151117,29,10697
20151117,30,13222
20151117,31,10403
20151117,41,102411
20151117,42,9676
20151117,43,11686
20151117,44,19606
20151117,45,15369
20151117,46,14866
20151117,47,19701
20151117,48,26026
20151117,49,5207
20151117,99,399382
20151118,11,67073
20151118,26,24681
20151118,27,17262
20151118,28,20361
20151118,29,9022
20151118,30,12404
20151118,31,8978
20151118,41,92708
20151118,42,9062
20151118,43,10616
20151118,44,17570
20151118,45,13765
20151118,46,13273
20151118,47,17300
20151118,48,23786
20151118,49,4506
20151118,99,362453
20151119,11,76429
20151119,26,27279
20151119,27,19146
20151119,28,23836
20151119,29,10200
20151119,30,13158
20151119,31,10649
20151119,41,106871
20151119,42,9740
20151119,43,11731
20151119,44,18199
20151119,45,14471
20151119,46,13810
20151119,47,19526
20151119,48,25978
20151119,49,4824
20151119,99,405938
20151120,11,82747
20151120,26,28420
20151120,27,20400
20151120,28,24971
20151120,29,10471
20151120,30,13729
20151120,31,10805
20151120,41,111964
20151120,42,10662
20151120,43,12401
20151120,44,20205
20151120,45,15559
20151120,46,14332
20151120,47,20139
20151120,48,27386
20151120,49,4965
20151120,99,429265
20151121,11,68151
20151121,26,24385
20151121,27,18555
20151121,28,21017
20151121,29,9695
20151121,30,12523
20151121,31,9710
20151121,41,96914
20151121,42,8272
20151121,43,9809
20151121,44,16277
20151121,45,12091
20151121,46,12456
20151121,47,17114
20151121,48,23862
20151121,49,3947
20151121,99,364859
20151122,11,8724
20151122,26,3500
20151122,27,2759
20151122,28,4317
20151122,29,2278
20151122,30,3943
20151122,31,2334
20151122,41,22261
20151122,42,1465
20151122,43,2976
20151122,44,4323
20151122,45,3006
20151122,46,3858
20151122,47,3326
20151122,48,3684
20151122,49,1631
20151122,99,74407
20151123,11,114974
20151123,26,38534
20151123,27,28467
20151123,28,35087
20151123,29,14373
20151123,30,19176
20151123,31,14949
20151123,41,157894
20151123,42,14653
20151123,43,17014
20151123,44,28755
20151123,45,22085
20151123,46,20013
20151123,47,27631
20151123,48,38159
20151123,49,6447
20151123,99,598351
20151124,11,78929
20151124,26,27581
20151124,27,20047
20151124,28,24663
20151124,29,10835
20151124,30,13964
20151124,31,10148
20151124,41,110541
20151124,42,10243
20151124,43,12260
20151124,44,20427
20151124,45,15901
20151124,46,14827
20151124,47,20480
20151124,48,26875
20151124,49,4936
20151124,99,422740
20151125,11,76462
20151125,26,27410
20151125,27,19542
20151125,28,23398
20151125,29,10510
20151125,30,13573
20151125,31,10741
20151125,41,105640
20151125,42,9713
20151125,43,11939
20151125,44,19222
20151125,45,14875
20151125,46,15151
20151125,47,20086
20151125,48,26466
20151125,49,4988
20151125,99,409809
20151126,11,78673
20151126,26,28798
20151126,27,20535
20151126,28,24336
20151126,29,10023
20151126,30,13100
20151126,31,11414
20151126,41,108838
20151126,42,10335
20151126,43,11598
20151126,44,16130
20151126,45,13522
20151126,46,14345
20151126,47,20689
20151126,48,27982
20151126,49,4848
20151126,99,415283
20151127,11,89663
20151127,26,31742
20151127,27,22610
20151127,28,27274
20151127,29,11844
20151127,30,15637
20151127,31,12088
20151127,41,122230
20151127,42,11354
20151127,43,13438
20151127,44,21678
20151127,45,16107
20151127,46,16511
20151127,47,22897
20151127,48,30103
20151127,49,5671
20151127,99,470940
20151128,11,77760
20151128,26,27990
20151128,27,20979
20151128,28,24543
20151128,29,11333
20151128,30,14532
20151128,31,11393
20151128,41,111939
20151128,42,9842
20151128,43,12276
20151128,44,19744
20151128,45,14591
20151128,46,14086
20151128,47,19769
20151128,48,27311
20151128,49,4557
20151128,99,422740
20151129,11,10250
20151129,26,5065
20151129,27,2997
20151129,28,5692
20151129,29,2528
20151129,30,4254
20151129,31,2801
20151129,41,25648
20151129,42,1768
20151129,43,3438
20151129,44,5007
20151129,45,3538
20151129,46,4342
20151129,47,3858
20151129,48,4750
20151129,49,1902
20151129,99,87861
20151130,11,120230
20151130,26,43813
20151130,27,30822
20151130,28,36612
20151130,29,16508
20151130,30,20791
20151130,31,16977
20151130,41,166901
20151130,42,15843
20151130,43,18570
20151130,44,31069
20151130,45,23895
20151130,46,21980
20151130,47,32614
20151130,48,42642
20151130,49,7248
20151130,99,646650
20151201,11,81683
20151201,26,30614
20151201,27,21670
20151201,28,26060
20151201,29,11965
20151201,30,14840
20151201,31,12241
20151201,41,116983
20151201,42,11141
20151201,43,13188
20151201,44,21960
20151201,45,16739
20151201,46,15972
20151201,47,22731
20151201,48,29837
20151201,49,5423
20151201,99,453178
20151202,11,77746
20151202,26,28753
20151202,27,20803
20151202,28,24545
20151202,29,10845
20151202,30,14422
20151202,31,11206
20151202,41,109106
20151202,42,10541
20151202,43,12482
20151202,44,20412
20151202,45,16100
20151202,46,15503
20151202,47,21527
20151202,48,27753
20151202,49,5310
20151202,99,427169
20151203,11,76525
20151203,26,31485
20151203,27,21525
20151203,28,23748
20151203,29,11961
20151203,30,14659
20151203,31,12032
20151203,41,104401
20151203,42,9895
20151203,43,11515
20151203,44,19428
20151203,45,16470
20151203,46,16247
20151203,47,22629
20151203,48,30246
20151203,49,5515
20151203,99,428400
20151204,11,90572
20151204,26,33092
20151204,27,23252
20151204,28,28127
20151204,29,12493
20151204,30,15604
20151204,31,13159
20151204,41,125140
20151204,42,11695
20151204,43,13476
20151204,44,22616
20151204,45,17962
20151204,46,16669
20151204,47,23637
20151204,48,32174
20151204,49,5697
20151204,99,485502
20151205,11,77858
20151205,26,29473
20151205,27,21597
20151205,28,25336
20151205,29,11955
20151205,30,15315
20151205,31,11769
20151205,41,114847
20151205,42,9866
20151205,43,12734
20151205,44,20836
20151205,45,14615
20151205,46,14920
20151205,47,20420
20151205,48,28262
20151205,49,5015
20151205,99,434940
20151206,11,10532
20151206,26,5176
20151206,27,3084
20151206,28,5977
20151206,29,2917
20151206,30,4438
20151206,31,3026
20151206,41,26753
20151206,42,1905
20151206,43,3405
20151206,44,4904
20151206,45,3757
20151206,46,4144
20151206,47,3808
20151206,48,5016
20151206,49,2056
20151206,99,90919
20151207,11,120290
